Branch_ID,Branch_NM,Country_Name,,Last_History_Date
BR12306,Volvo Motors, Sri Lanka,,10/06/2022
BR12366,Westfield Motors, Sudan,,11/06/2022
BR12426,Wiesmann Motors, Suriname,,12/06/2022
BR12486,Zastava Motors, Svalbard and Jan Mayen (Norway),,13/06/2022
BR12546,ZAZ Motors, Sweden,,14/06/2022
BR12606,ZIL Motors,  Switzerland,,15/06/2022
BR12666,Audi Motors, Syria,,16/06/2022
BR12726,DKW Motors, Taiwan,,17/06/2022
BR12786,Horch Motors, Tajikistan,,18/06/2022
BR12846,Wanderer Motors, Tanzania,,19/06/2022
BR12906,Maybach  Motors, Thailand,,20/06/2022
BR12966,Izh  Motors, Togo,,21/06/2022
BR13026,Lagonda  Motors, Tokelau (New Zealand),,22/06/2022
BR13086,MG  Motors, Tonga,,23/06/2022
BR13146,Morris  Motors, Transnistria (Moldova),,24/06/2022
BR13206,Austin  Motors, Trinidad and Tobago,,25/06/2022
BR13266,Riley  Motors, Tunisia,,26/06/2022
BR13326,Wolseley  Motors, Turkey,,27/06/2022
BR13386,Standard  Motors, Turkmenistan,,28/06/2022
BR13446,Talbot  Motors, Turks and Caicos Islands (UK),,29/06/2022
BR13506,Das Motors, Tuvalu,,30/06/2022
BR13566,Ramani Motors, Uganda,,01/07/2022
BR13626,Deccan Motors, Ukraine,,02/07/2022
BR13686,Herald Motors, United Arab Emirates,,03/07/2022
BR13746,Zion Automobils, United Kingdom,,04/07/2022
BR13806,Atlantic Motor Company, United States of America,,05/07/2022
BR13866,2008 NRHP-listed, Uruguay,,06/07/2022
BR13926,Blankinship Motor Company Building, Uzbekistan,,07/07/2022
BR13986,Bohn Motor Company Automobile Dealership, Vanuatu,,08/07/2022
BR14046,Buick Automobile Company Building,  Vatican City,,09/07/2022
BR14106,Cadillac Automobile Company Building, Venezuela,,10/07/2022
BR14166,Casa de cadillac, Vietnam,,11/07/2022
BR14226,Cass Motor Sales," Virgin Islands, British (UK)",,12/07/2022
BR14286,Claremore Auto Dealership," Virgin Islands, United States (US)",,13/07/2022
BR14346,Clemens Automobile Company Building, Wallis and Futuna (France),,14/07/2022
BR14406,Colman Automotive Building, Western Sahara,,15/07/2022
BR14466,H Street Playhouse, Yemen,,16/07/2022
BR14526,Howard Motor Company Building, Zambia,,17/07/2022
BR14586,Hupmobile Building, Zimbabwe,,18/07/2022
BR14646,Jennings Ford Automobile Dealership,Nepal,,19/07/2022
BR14706,Jones Motor Company, United States of America,,20/07/2022
BR14766,Kindel Building, United States of America,,21/07/2022
BR0007,AC Cars Motors, Afghanistan,,22/07/2022
BR0017,Acura Motors, Akrotiri and Dhekelia (UK),,23/07/2022
BR0027,Aixam-Mega (including Arola) Motors, Åland Islands (Finland),,24/07/2022
BR0037,Alfa Romeo Motors, Albania,,25/07/2022
BR0047,Alpine Motors, Algeria,,26/07/2022
BR0057,Alvis Motors, American Samoa (US),,27/07/2022
BR0067,"AMC, Eagle Motors", Andorra,,28/07/2022
BR0077,Anadol Motors, Angola,,29/07/2022
BR0087,Ariel Motors, Anguilla (UK),,30/07/2022
BR0097,ARO Motors, Antigua and Barbuda,,31/07/2022
BR0107,Artega Motors, Argentina,,01/08/2022
BR0117,Asia Motors Motors, Armenia,,02/08/2022
BR0127,Aston Martin Motors, Artsakh,,03/08/2022
BR0137,Audi Motors, Aruba (Netherlands),,04/08/2022
BR0147,Autobianchi Motors, Australia,,05/08/2022
BR0157,Auto-Union Motors, Austria,,06/08/2022
BR0167,Auverland Motors, Azerbaijan,,07/08/2022
BR0177,Bentley Motors, Bahamas,,08/08/2022
BR0187,Bitter Motors, Bahrain,,09/08/2022
BR0197,BMW Motors, Bangladesh,,10/08/2022
BR0207,Bond Motors, Barbados,,11/08/2022
BR0217,Borgward (including Goliath and Lloyd) Motors, Belarus,,12/08/2022
BR0227,Bristol Motors, Belgium,,13/08/2022
BR0237,British Leyland Motors, Belize,,14/08/2022
BR0247,Austin-Healey Motors, Benin,,15/08/2022
BR0257,"Austin, Rover Motors", Bermuda (UK),,16/08/2022
BR0267,Bugatti Motors, Bhutan,,17/08/2022
BR0277,Buick Motors, Bolivia,,18/08/2022
BR0287,Bytom Motors, Bosnia and Herzegovina,,19/08/2022
BR0297,Cadillac Motors, Botswana,,20/08/2022
BR0307,Caterham Motors, Brazil,,21/08/2022
BR0317,Checker Motors, Brunei,,22/08/2022
BR0327,Chevrolet Motors, Bulgaria,,23/08/2022
BR0337,Chevrolet India Motors, Burkina Faso,,24/08/2022
BR0347,Chrysler Motors, Burundi,,25/08/2022
BR0357,Chrysler Europe Motors, Cambodia,,26/08/2022
BR0367,Citroën Motors, Cameroon,,27/08/2022
BR0377,Cizeta-Moroder Motors, Canada,,28/08/2022
BR0387,Dacia Motors, Cape Verde,,29/08/2022
BR0397,"Daewoo, Saehan, Chevrolet Korea Motors", Cayman Islands (UK),,30/08/2022
BR0407,DAF Motors, Central African Republic,,31/08/2022
BR0417,Daihatsu Motors, Chad,,01/09/2022
BR0427,Daimler Motors, Chile,,02/09/2022
BR0437,Datsun Motors," China, People's Republic of",,03/09/2022
BR0447,Delahaye Motors, Christmas Island (Australia),,04/09/2022
BR0457,DeLorean Motors, Cocos (Keeling) Islands (Australia),,05/09/2022
BR0467,DeSoto Motors, Colombia,,06/09/2022
BR0477,De Tomaso Motors, Comoros,,07/09/2022
BR0487,Dodge Motors," Congo, Democratic Republic of the",,08/09/2022
BR0497,Donkervoort Motors," Congo, Republic of the",,09/09/2022
BR0507,Edsel Motors, Cook Islands (New Zealand),,10/09/2022
BR0517,e.GO Mobile Motors, Costa Rica,,11/09/2022
BR0527,Eicher Polaris Motors, Côte d'Ivoire,,12/09/2022
BR0537,Elva Motors, Croatia,,13/09/2022
BR0547,Facel Vega Motors, Cuba,,14/09/2022
BR0557,Ferrari Motors, Curaçao (Netherlands),,15/09/2022
BR0567,Fiat Motors, Cyprus,,16/09/2022
BR0577,Fiat do Brasil Motors, Czech Republic,,17/09/2022
BR0587,Fiat India Motors, Denmark,,18/09/2022
BR0597,"Fisker, Karma Motors", Djibouti,,19/09/2022
BR0607,Ford America Motors, Dominica,,20/09/2022
BR0617,Ford Australia Motors, Dominican Republic,,21/09/2022
BR0627,Ford do Brasil Motors, East Timor,,22/09/2022
BR0637,Ford Europe Motors, Ecuador,,23/09/2022
BR0647,Ford India Motors, Egypt,,24/09/2022
BR0657,Freightliner Motors, El Salvador,,25/09/2022
BR0667,FSO Motors, Equatorial Guinea,,26/09/2022
BR0677,GAZ Motors, Eritrea,,27/09/2022
BR0687,Geo Motors, Estonia,,28/09/2022
BR0697,Gilbern Motors, Eswatini,,29/09/2022
BR0707,Ginetta Motors, Ethiopia,,30/09/2022
BR0717,Glas Motors, Falkland Islands (UK),,01/10/2022
BR0727,GMC Motors, Faroe Islands (Denmark),,02/10/2022
BR0737,GTA Spano Motors, Fiji,,03/10/2022
BR0747,Gumpert Motors, Finland,,04/10/2022
BR0757,Healey Motors, France,,05/10/2022
BR0767,Heinkel Motors, French Guiana (France),,06/10/2022
BR0777,Hennessey Motors, French Polynesia (France),,07/10/2022
BR0787,Hillman Motors, Gabon,,08/10/2022
BR0797,Hindustan Motors," Gambia, The",,09/10/2022
BR0807,Holden Motors, Georgia,,10/10/2022
BR0817,Honda Motors, Germany,,11/10/2022
BR0827,Honda India Motors, Ghana,,12/10/2022
BR0837,Hudson Motors, Gibraltar (UK),,13/10/2022
BR0847,Humber Motors, Greece,,14/10/2022
BR0857,Hummer Motors, Greenland (Denmark),,15/10/2022
BR0867,Hyundai Motors, Grenada,,16/10/2022
BR0877,"IFA (including Trabant, Wartburg, Barkas) Motors", Guam (US),,17/10/2022
BR0887,Infiniti Motors, Guatemala,,18/10/2022
BR0897,Innocenti Motors, Guernsey (UK),,19/10/2022
BR0907,Invicta Motors, Guinea,,20/10/2022
BR0917,Isdera Motors, Guinea-Bissau,,21/10/2022
BR0927,Iso Motors, Guyana,,22/10/2022
BR0937,Isotta Fraschini Motors, Haiti,,23/10/2022
BR0947,Isuzu Motors, Honduras,,24/10/2022
BR0957,Iveco Motors, Hungary,,25/10/2022
BR0967,Jaguar Motors, Iceland,,26/10/2022
BR0977,Jeep Motors, India,,27/10/2022
BR0987,Jensen Motors, Indonesia,,28/10/2022
BR0997,JPX Motors, Iran,,29/10/2022
BR1007,Kia Motors, Iraq,,30/10/2022
BR1017,Koenigsegg Motors, Ireland,,31/10/2022
BR1027,KTM Motors, Isle of Man (UK),,01/11/2022
BR1037,Lada Motors, Israel,,02/11/2022
BR1047,Lamborghini Motors, Italy,,03/11/2022
BR1057,Lancia Motors, Jamaica,,04/11/2022
BR1067,Land Rover Motors, Japan,,05/11/2022
BR1077,Lexus Motors, Jersey (UK),,06/11/2022
BR1087,Ligier Motors, Jordan,,07/11/2022
BR1097,Lincoln Motors, Kazakhstan,,08/11/2022
BR1107,Lotus Motors, Kenya,,09/11/2022
BR1117,LTI Motors, Kiribati,,10/11/2022
BR1127,LuAZ Motors," Korea, North",,11/11/2022
BR1137,Lynx Motors," Korea, South",,12/11/2022
BR1147,Mahindra Motors, Kosovo,,13/11/2022
BR1157,Marcos Motors, Kuwait,,14/11/2022
BR1167,Marlin Motors, Kyrgyzstan,,15/11/2022
BR1177,Maruti Motors, Laos,,16/11/2022
BR1187,Maserati Motors, Latvia,,17/11/2022
BR1197,Mastretta Motors, Lebanon,,18/11/2022
BR1207,"Matra (including Deutsch-Bonnet, René Bonnet) Motors", Lesotho,,19/11/2022
BR1217,Mazda Motors, Liberia,,20/11/2022
BR1227,Mazzanti Motors, Libya,,21/11/2022
BR1237,McLaren Motors, Liechtenstein,,22/11/2022
BR1247,Mercedes-Benz (including Maybach) Motors, Lithuania,,23/11/2022
BR1257,Mercury Motors, Luxembourg,,24/11/2022
BR1267,Merkur Motors, Madagascar,,25/11/2022
BR1277,Messerschmitt Motors, Malawi,,26/11/2022
BR1287,Mia Motors, Malaysia,,27/11/2022
BR1297,Micro Motors, Maldives,,28/11/2022
BR1307,Mini Motors, Mali,,29/11/2022
BR1317,Mitsubishi Motors, Malta,,30/11/2022
BR1327,Monica Motors, Marshall Islands,,01/12/2022
BR1337,Monteverdi Motors, Mauritania,,02/12/2022
BR1347,Morgan Motors, Mauritius,,03/12/2022
BR1357,Moskwitch Motors, Mayotte (France),,04/12/2022
BR1367,Nash Motors, Mexico,,05/12/2022
BR1377,Naza Motors, Federated States of Micronesia,,06/12/2022
BR1387,Nissan Motors, Moldova,,07/12/2022
BR1397,Nissan India Motors, Monaco,,08/12/2022
BR1407,Noble Motors, Mongolia,,09/12/2022
BR1417,NSU Motors, Montenegro,,10/12/2022
BR1427,Oldsmobile Motors, Montserrat (UK),,11/12/2022
BR1437,Oltcit Motors, Morocco,,12/12/2022
BR1447,Opel Motors, Mozambique,,13/12/2022
BR1457,Packard Motors, Myanmar,,14/12/2022
BR1467,Pagani Motors, Namibia,,15/12/2022
BR1477,Panhard Motors, Nauru,,16/12/2022
BR1487,Panoz Motors,   Nepal,,17/12/2022
BR1497,Panther Motors, Netherlands,,18/12/2022
BR1507,Peel Motors, New Caledonia (France),,19/12/2022
BR1517,Perodua Motors, New Zealand,,20/12/2022
BR1527,Peugeot Motors, Nicaragua,,21/12/2022
BR1537,PGO Motors, Niger,,22/12/2022
BR1547,Piaggio Motors, Nigeria,,23/12/2022
BR1557,Plymouth Motors, Niue (New Zealand),,24/12/2022
BR1567,Polestar Motors, Norfolk Island (Australia),,25/12/2022
BR1577,"Pontiac, Asüna Motors", North Macedonia,,26/12/2022
BR1587,Porsche Motors, Northern Cyprus,,27/12/2022
BR1597,Premier Motors, Northern Mariana Islands (US),,28/12/2022
BR1607,Proton Motors, Norway,,29/12/2022
BR1617,Puma Motors, Oman,,30/12/2022
BR1627,Ranger Motors, Pakistan,,31/12/2022
BR1637,Reliant Motors, Palau,,01/01/2023
BR1647,Renault Motors, State of Palestine,,02/01/2023
BR1657,Rivian Motors, Panama,,03/01/2023
BR1667,Rolls-Royce Motors, Papua New Guinea,,04/01/2023
BR1677,Saab Motors, Paraguay,,05/01/2023
BR1687,SAIC Motor Motors, Peru,,06/01/2023
BR1697,Saleen Motors, Philippines,,07/01/2023
BR1707,Samsung Motors, Pitcairn Islands (UK),,08/01/2023
BR1717,San Motors, Poland,,09/01/2023
BR1727,Santa Matilde Motors, Portugal,,10/01/2023
BR1737,Santana Motors, Puerto Rico (US),,11/01/2023
BR1747,Saturn Motors, Qatar,,12/01/2023
BR1757,Scion Motors, Romania,,13/01/2023
BR1767,Seat Motors, Russia,,14/01/2023
BR1777,Shelby SuperCars Motors, Rwanda,,15/01/2023
BR1787,Simca Motors, Saint Barthélemy (France),,16/01/2023
BR1797,Simca do Brasil Motors, Saint Helena (UK),,17/01/2023
BR1807,Singer Motors, Saint Kitts and Nevis,,18/01/2023
BR1817,Skoda Motors, Saint Lucia,,19/01/2023
BR1827,Smart Motors, Saint Martin (France),,20/01/2023
BR1837,Spyker Motors, Saint Pierre and Miquelon (France),,21/01/2023
BR1847,SsangYong Motors, Saint Vincent and the Grenadines,,22/01/2023
BR1857,Standard-Triumph Motors, Samoa,,23/01/2023
BR1867,Studebaker Motors, San Marino,,24/01/2023
BR1877,Subaru Motors, São Tomé and Príncipe,,25/01/2023
BR1887,Sunbeam Motors, Saudi Arabia,,26/01/2023
BR1897,Suzuki Motors, Senegal,,27/01/2023
BR1907,Tata Motors, Serbia,,28/01/2023
BR1917,Tatra Motors, Seychelles,,29/01/2023
BR1927,Tazzari Motors, Sierra Leone,,30/01/2023
BR1937,Tesla Motors, Singapore,,31/01/2023
BR1947,Tornado Motors, Sint Maarten (Netherlands),,01/02/2023
BR1957,Toyota Motors, Slovakia,,02/02/2023
BR1967,Toyota India Motors, Slovenia,,03/02/2023
BR1977,Turner Motors, Solomon Islands,,04/02/2023
BR1987,TVR Motors, Somalia,,05/02/2023
BR1997,UAZ Motors, Somaliland,,06/02/2023
BR2007,Vauxhall Motors, South Africa,,07/02/2023
BR2017,Venturi Motors, South Georgia and the South Sandwich Islands (UK),,08/02/2023
BR2027,Volkswagen Motors, South Ossetia,,09/02/2023
BR2037,Volkswagen do Brasil Motors, South Sudan,,10/02/2023
BR2047,Volkswagen South Africa Motors, Spain,,11/02/2023
BR2057,Volvo Motors, Sri Lanka,,12/02/2023
BR2067,Westfield Motors, Sudan,,13/02/2023
BR2077,Wiesmann Motors, Suriname,,14/02/2023
BR2087,Zastava Motors, Svalbard and Jan Mayen (Norway),,15/02/2023
BR2097,ZAZ Motors, Sweden,,16/02/2023
BR2107,ZIL Motors,  Switzerland,,17/02/2023
BR2117,Audi Motors, Syria,,18/02/2023
BR2127,DKW Motors, Taiwan,,19/02/2023
BR2137,Horch Motors, Tajikistan,,20/02/2023
BR2147,Wanderer Motors, Tanzania,,21/02/2023
BR2157,Maybach  Motors, Thailand,,22/02/2023
BR2167,Izh  Motors, Togo,,23/02/2023
BR2177,Lagonda  Motors, Tokelau (New Zealand),,24/02/2023
BR2187,MG  Motors, Tonga,,25/02/2023
BR2197,Morris  Motors, Transnistria (Moldova),,26/02/2023
BR2207,Austin  Motors, Trinidad and Tobago,,27/02/2023
BR2217,Riley  Motors, Tunisia,,28/02/2023
BR2227,Wolseley  Motors, Turkey,,01/03/2023
BR2237,Standard  Motors, Turkmenistan,,02/03/2023
BR2247,Talbot  Motors, Turks and Caicos Islands (UK),,03/03/2023
BR2257,Das Motors, Tuvalu,,04/03/2023
BR2267,Ramani Motors, Uganda,,05/03/2023
BR2277,Deccan Motors, Ukraine,,06/03/2023
BR2287,Herald Motors, United Arab Emirates,,07/03/2023
BR2297,Zion Automobils, United Kingdom,,08/03/2023
BR2307,Atlantic Motor Company, United States of America,,09/03/2023
BR2317,2008 NRHP-listed, Uruguay,,10/03/2023
BR2327,Blankinship Motor Company Building, Uzbekistan,,11/03/2023
BR2337,Bohn Motor Company Automobile Dealership, Vanuatu,,12/03/2023
BR2347,Buick Automobile Company Building,  Vatican City,,13/03/2023
BR2357,Cadillac Automobile Company Building, Venezuela,,14/03/2023
BR2367,Casa de cadillac, Vietnam,,15/03/2023
BR2377,Cass Motor Sales," Virgin Islands, British (UK)",,16/03/2023
BR2387,Claremore Auto Dealership," Virgin Islands, United States (US)",,17/03/2023
BR2397,Clemens Automobile Company Building, Wallis and Futuna (France),,18/03/2023
BR2407,Colman Automotive Building, Western Sahara,,19/03/2023
BR2417,H Street Playhouse, Yemen,,20/03/2023
BR2427,Howard Motor Company Building, Zambia,,21/03/2023
BR2437,Hupmobile Building, Zimbabwe,,22/03/2023
BR2447,Jennings Ford Automobile Dealership,Nepal,,23/03/2023
BR2457,Jones Motor Company, United States of America,,24/03/2023
BR2467,Kindel Building, United States of America,,25/03/2023
BR0008,AC Cars Motors, Afghanistan,,26/03/2023
BR0018,Acura Motors, Akrotiri and Dhekelia (UK),,27/03/2023
BR0028,Aixam-Mega (including Arola) Motors, Åland Islands (Finland),,28/03/2023
BR0038,Alfa Romeo Motors, Albania,,29/03/2023
BR0048,Alpine Motors, Algeria,,30/03/2023
BR0058,Alvis Motors, American Samoa (US),,31/03/2023
BR0068,"AMC, Eagle Motors", Andorra,,01/04/2023
BR0078,Anadol Motors, Angola,,02/04/2023
BR0088,Ariel Motors, Anguilla (UK),,03/04/2023
BR0098,ARO Motors, Antigua and Barbuda,,04/04/2023
BR0108,Artega Motors, Argentina,,05/04/2023
BR0118,Asia Motors Motors, Armenia,,06/04/2023
BR0128,Aston Martin Motors, Artsakh,,07/04/2023
BR0138,Audi Motors, Aruba (Netherlands),,08/04/2023
BR0148,Autobianchi Motors, Australia,,09/04/2023
BR0158,Auto-Union Motors, Austria,,10/04/2023
BR0168,Auverland Motors, Azerbaijan,,11/04/2023
BR0178,Bentley Motors, Bahamas,,12/04/2023
BR0188,Bitter Motors, Bahrain,,13/04/2023
BR0198,BMW Motors, Bangladesh,,14/04/2023
BR0208,Bond Motors, Barbados,,15/04/2023
BR0218,Borgward (including Goliath and Lloyd) Motors, Belarus,,16/04/2023
BR0228,Bristol Motors, Belgium,,17/04/2023
BR0238,British Leyland Motors, Belize,,18/04/2023
BR0248,Austin-Healey Motors, Benin,,19/04/2023
BR0258,"Austin, Rover Motors", Bermuda (UK),,20/04/2023
BR0268,Bugatti Motors, Bhutan,,21/04/2023
BR0278,Buick Motors, Bolivia,,22/04/2023
BR0288,Bytom Motors, Bosnia and Herzegovina,,23/04/2023
BR0298,Cadillac Motors, Botswana,,24/04/2023
BR0308,Caterham Motors, Brazil,,25/04/2023
BR0318,Checker Motors, Brunei,,26/04/2023
BR0328,Chevrolet Motors, Bulgaria,,27/04/2023
BR0338,Chevrolet India Motors, Burkina Faso,,28/04/2023
BR0348,Chrysler Motors, Burundi,,29/04/2023
BR0358,Chrysler Europe Motors, Cambodia,,30/04/2023
BR0368,Citroën Motors, Cameroon,,01/05/2023
BR0378,Cizeta-Moroder Motors, Canada,,02/05/2023
BR0388,Dacia Motors, Cape Verde,,03/05/2023
BR0398,"Daewoo, Saehan, Chevrolet Korea Motors", Cayman Islands (UK),,04/05/2023
BR0408,DAF Motors, Central African Republic,,05/05/2023
BR0418,Daihatsu Motors, Chad,,06/05/2023
BR0428,Daimler Motors, Chile,,07/05/2023
BR0438,Datsun Motors," China, People's Republic of",,08/05/2023
BR0448,Delahaye Motors, Christmas Island (Australia),,09/05/2023
BR0458,DeLorean Motors, Cocos (Keeling) Islands (Australia),,10/05/2023
BR0468,DeSoto Motors, Colombia,,11/05/2023
BR0478,De Tomaso Motors, Comoros,,12/05/2023
BR0488,Dodge Motors," Congo, Democratic Republic of the",,13/05/2023
BR0498,Donkervoort Motors," Congo, Republic of the",,14/05/2023
BR0508,Edsel Motors, Cook Islands (New Zealand),,15/05/2023
BR0518,e.GO Mobile Motors, Costa Rica,,16/05/2023
BR0528,Eicher Polaris Motors, Côte d'Ivoire,,17/05/2023
BR0538,Elva Motors, Croatia,,18/05/2023
BR0548,Facel Vega Motors, Cuba,,19/05/2023
BR0558,Ferrari Motors, Curaçao (Netherlands),,20/05/2023
BR0568,Fiat Motors, Cyprus,,21/05/2023
BR0578,Fiat do Brasil Motors, Czech Republic,,22/05/2023
BR0588,Fiat India Motors, Denmark,,23/05/2023
BR0598,"Fisker, Karma Motors", Djibouti,,24/05/2023
BR0608,Ford America Motors, Dominica,,25/05/2023
BR0618,Ford Australia Motors, Dominican Republic,,26/05/2023
BR0628,Ford do Brasil Motors, East Timor,,27/05/2023
BR0638,Ford Europe Motors, Ecuador,,28/05/2023
BR0648,Ford India Motors, Egypt,,29/05/2023
BR0658,Freightliner Motors, El Salvador,,30/05/2023
BR0668,FSO Motors, Equatorial Guinea,,31/05/2023
BR0678,GAZ Motors, Eritrea,,01/06/2023
BR0688,Geo Motors, Estonia,,02/06/2023
BR0698,Gilbern Motors, Eswatini,,03/06/2023
BR0708,Ginetta Motors, Ethiopia,,04/06/2023
BR0718,Glas Motors, Falkland Islands (UK),,05/06/2023
BR0728,GMC Motors, Faroe Islands (Denmark),,06/06/2023
BR0738,GTA Spano Motors, Fiji,,07/06/2023
BR0748,Gumpert Motors, Finland,,08/06/2023
BR0758,Healey Motors, France,,09/06/2023
BR0768,Heinkel Motors, French Guiana (France),,10/06/2023
BR0778,Hennessey Motors, French Polynesia (France),,11/06/2023
BR0788,Hillman Motors, Gabon,,12/06/2023
BR0798,Hindustan Motors," Gambia, The",,13/06/2023
BR0808,Holden Motors, Georgia,,14/06/2023
BR0818,Honda Motors, Germany,,15/06/2023
BR0828,Honda India Motors, Ghana,,16/06/2023
BR0838,Hudson Motors, Gibraltar (UK),,17/06/2023
BR0848,Humber Motors, Greece,,18/06/2023
BR0858,Hummer Motors, Greenland (Denmark),,19/06/2023
BR0868,Hyundai Motors, Grenada,,20/06/2023
BR0878,"IFA (including Trabant, Wartburg, Barkas) Motors", Guam (US),,21/06/2023
BR0888,Infiniti Motors, Guatemala,,22/06/2023
BR0898,Innocenti Motors, Guernsey (UK),,23/06/2023
BR0908,Invicta Motors, Guinea,,24/06/2023
BR0918,Isdera Motors, Guinea-Bissau,,25/06/2023
BR0928,Iso Motors, Guyana,,26/06/2023
BR0938,Isotta Fraschini Motors, Haiti,,27/06/2023
BR0948,Isuzu Motors, Honduras,,28/06/2023
BR0958,Iveco Motors, Hungary,,29/06/2023
BR0968,Jaguar Motors, Iceland,,30/06/2023
BR0978,Jeep Motors, India,,01/07/2023
BR0988,Jensen Motors, Indonesia,,02/07/2023
BR0998,JPX Motors, Iran,,03/07/2023
BR1008,Kia Motors, Iraq,,04/07/2023
BR1018,Koenigsegg Motors, Ireland,,05/07/2023
BR1028,KTM Motors, Isle of Man (UK),,06/07/2023
BR1038,Lada Motors, Israel,,07/07/2023
BR1048,Lamborghini Motors, Italy,,08/07/2023
BR1058,Lancia Motors, Jamaica,,09/07/2023
BR1068,Land Rover Motors, Japan,,10/07/2023
BR1078,Lexus Motors, Jersey (UK),,11/07/2023
BR1088,Ligier Motors, Jordan,,12/07/2023
BR1098,Lincoln Motors, Kazakhstan,,13/07/2023
BR1108,Lotus Motors, Kenya,,14/07/2023
BR1118,LTI Motors, Kiribati,,15/07/2023
BR1128,LuAZ Motors," Korea, North",,16/07/2023
BR1138,Lynx Motors," Korea, South",,17/07/2023
BR1148,Mahindra Motors, Kosovo,,18/07/2023
BR1158,Marcos Motors, Kuwait,,19/07/2023
BR1168,Marlin Motors, Kyrgyzstan,,20/07/2023
BR1178,Maruti Motors, Laos,,21/07/2023
BR1188,Maserati Motors, Latvia,,22/07/2023
BR1198,Mastretta Motors, Lebanon,,23/07/2023
BR1208,"Matra (including Deutsch-Bonnet, René Bonnet) Motors", Lesotho,,24/07/2023
BR1218,Mazda Motors, Liberia,,25/07/2023
BR1228,Mazzanti Motors, Libya,,26/07/2023
BR1238,McLaren Motors, Liechtenstein,,27/07/2023
BR1248,Mercedes-Benz (including Maybach) Motors, Lithuania,,28/07/2023
BR1258,Mercury Motors, Luxembourg,,29/07/2023
BR1268,Merkur Motors, Madagascar,,30/07/2023
BR1278,Messerschmitt Motors, Malawi,,31/07/2023
BR1288,Mia Motors, Malaysia,,01/08/2023
BR1298,Micro Motors, Maldives,,02/08/2023
BR1308,Mini Motors, Mali,,03/08/2023
BR1318,Mitsubishi Motors, Malta,,04/08/2023
BR1328,Monica Motors, Marshall Islands,,05/08/2023
BR1338,Monteverdi Motors, Mauritania,,06/08/2023
BR1348,Morgan Motors, Mauritius,,07/08/2023
BR1358,Moskwitch Motors, Mayotte (France),,08/08/2023
BR1368,Nash Motors, Mexico,,09/08/2023
BR1378,Naza Motors, Federated States of Micronesia,,10/08/2023
BR1388,Nissan Motors, Moldova,,11/08/2023
BR1398,Nissan India Motors, Monaco,,12/08/2023
BR1408,Noble Motors, Mongolia,,13/08/2023
BR1418,NSU Motors, Montenegro,,14/08/2023
BR1428,Oldsmobile Motors, Montserrat (UK),,15/08/2023
BR1438,Oltcit Motors, Morocco,,16/08/2023
BR1448,Opel Motors, Mozambique,,17/08/2023
BR1458,Packard Motors, Myanmar,,18/08/2023
BR1468,Pagani Motors, Namibia,,19/08/2023
BR1478,Panhard Motors, Nauru,,20/08/2023
BR1488,Panoz Motors,   Nepal,,21/08/2023
BR1498,Panther Motors, Netherlands,,22/08/2023
BR1508,Peel Motors, New Caledonia (France),,23/08/2023
BR1518,Perodua Motors, New Zealand,,24/08/2023
BR1528,Peugeot Motors, Nicaragua,,25/08/2023
BR1538,PGO Motors, Niger,,26/08/2023
BR1548,Piaggio Motors, Nigeria,,27/08/2023
BR1558,Plymouth Motors, Niue (New Zealand),,28/08/2023
BR1568,Polestar Motors, Norfolk Island (Australia),,29/08/2023
BR1578,"Pontiac, Asüna Motors", North Macedonia,,30/08/2023
BR1588,Porsche Motors, Northern Cyprus,,31/08/2023
BR1598,Premier Motors, Northern Mariana Islands (US),,01/09/2023
BR1608,Proton Motors, Norway,,02/09/2023
BR1618,Puma Motors, Oman,,03/09/2023
BR1628,Ranger Motors, Pakistan,,04/09/2023
BR1638,Reliant Motors, Palau,,05/09/2023
BR1648,Renault Motors, State of Palestine,,06/09/2023
BR1658,Rivian Motors, Panama,,07/09/2023
BR1668,Rolls-Royce Motors, Papua New Guinea,,08/09/2023
BR1678,Saab Motors, Paraguay,,09/09/2023
BR1688,SAIC Motor Motors, Peru,,10/09/2023
BR1698,Saleen Motors, Philippines,,11/09/2023
BR1708,Samsung Motors, Pitcairn Islands (UK),,12/09/2023
BR1718,San Motors, Poland,,13/09/2023
BR1728,Santa Matilde Motors, Portugal,,14/09/2023
BR1738,Santana Motors, Puerto Rico (US),,15/09/2023
BR1748,Saturn Motors, Qatar,,16/09/2023
BR1758,Scion Motors, Romania,,17/09/2023
BR1768,Seat Motors, Russia,,18/09/2023
BR1778,Shelby SuperCars Motors, Rwanda,,19/09/2023
BR1788,Simca Motors, Saint Barthélemy (France),,20/09/2023
BR1798,Simca do Brasil Motors, Saint Helena (UK),,21/09/2023
BR1808,Singer Motors, Saint Kitts and Nevis,,22/09/2023
BR1818,Skoda Motors, Saint Lucia,,23/09/2023
BR1828,Smart Motors, Saint Martin (France),,24/09/2023
BR1838,Spyker Motors, Saint Pierre and Miquelon (France),,25/09/2023
BR1848,SsangYong Motors, Saint Vincent and the Grenadines,,26/09/2023
BR1858,Standard-Triumph Motors, Samoa,,27/09/2023
BR1868,Studebaker Motors, San Marino,,28/09/2023
BR1878,Subaru Motors, São Tomé and Príncipe,,29/09/2023
BR1888,Sunbeam Motors, Saudi Arabia,,30/09/2023
BR1898,Suzuki Motors, Senegal,,01/10/2023
BR1908,Tata Motors, Serbia,,02/10/2023
